instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|38117,38117.0,BANKNIFTY24JUN43000PE,,3.75,2024-06-26,43000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|38146,38146.0,NIFTY24DEC29000CE,,,2024-12-26,29000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|38149,38149.0,NIFTY24DEC29000PE,,,2024-12-26,29000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|38150,38150.0,NIFTY25JUN29000CE,,,2025-06-26,29000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|38151,38151.0,NIFTY25JUN29000PE,,,2025-06-26,29000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|38152,38152.0,NIFTY25DEC29000CE,,,2025-12-24,29000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|38153,38153.0,NIFTY25DEC29000PE,,,2025-12-24,29000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|38154,38154.0,NIFTY26JUN29000CE,,,2026-06-25,29000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|38157,38157.0,NIFTY26JUN29000PE,,,2026-06-25,29000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|38158,38158.0,NIFTY26DEC29000CE,,,2026-12-31,29000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|38159,38159.0,NIFTY26DEC29000PE,,,2026-12-31,29000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|38160,38160.0,NIFTY27JUN29000CE,,,2027-06-24,29000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|38163,38163.0,NIFTY27JUN29000PE,,,2027-06-24,29000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|38164,38164.0,NIFTY27DEC29000CE,,,2027-12-30,29000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|38165,38165.0,NIFTY27DEC29000PE,,,2027-12-30,29000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|38312,38312.0,NIFTY24DEC20000CE,,4203.35,2024-12-26,20000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|38315,38315.0,NIFTY24DEC20000PE,,70.05,2024-12-26,20000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|38344,38344.0,FINNIFTY24JUN23650PE,,1581.15,2024-06-25,23650.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|38345,38345.0,FINNIFTY24JUN23750CE,,4.8,2024-06-25,23750.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|38346,38346.0,FINNIFTY24JUN23750PE,,1673.45,2024-06-25,23750.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|38348,38348.0,FINNIFTY24JUN23850CE,,28.0,2024-06-25,23850.0,0.05,40.0,OPTIDX,CE,NSE_FO
NSE_FO|38349,38349.0,FINNIFTY24JUN23850PE,,1766.85,2024-06-25,23850.0,0.05,40.0,OPTIDX,PE,NSE_FO
NSE_FO|38373,38373.0,NIFTY25JUN20000CE,,3180.85,2025-06-26,20000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|38375,38375.0,NIFTY25JUN20000PE,,215.55,2025-06-26,20000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|38376,38376.0,NIFTY25DEC20000CE,,4800.0,2025-12-24,20000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|38377,38377.0,NIFTY25DEC20000PE,,241.0,2025-12-24,20000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|38378,38378.0,NIFTY26JUN20000CE,,3829.5,2026-06-25,20000.0,0.05,25.0,OPTIDX,CE,NSE_FO
NSE_FO|38380,38380.0,NIFTY26JUN20000PE,,3159.75,2026-06-25,20000.0,0.05,25.0,OPTIDX,PE,NSE_FO
NSE_FO|38422,38422.0,MIDCPNIFTY24JUN12875CE,,,2024-06-24,12875.0,0.05,75.0,OPTIDX,CE,NSE_FO
NSE_FO|38423,38423.0,MIDCPNIFTY24JUN12875PE,,,2024-06-24,12875.0,0.05,75.0,OPTIDX,PE,NSE_FO
NSE_FO|38467,38467.0,BANKNIFTY24AUG42000CE,,7320.95,2024-08-28,42000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|38469,38469.0,BANKNIFTY24AUG42000PE,,65.65,2024-08-28,42000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|38570,38570.0,MIDCPNIFTY24JUL9300CE,,1916.65,2024-07-29,9300.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|38571,38571.0,MIDCPNIFTY24JUL9300PE,,8.85,2024-07-29,9300.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|38572,38572.0,MIDCPNIFTY24JUL9400CE,,1821.5,2024-07-29,9400.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|38573,38573.0,MIDCPNIFTY24JUL9400PE,,11.9,2024-07-29,9400.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|38579,38579.0,MIDCPNIFTY24JUL9500CE,,1727.2,2024-07-29,9500.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|38583,38583.0,MIDCPNIFTY24JUL9500PE,,15.75,2024-07-29,9500.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|38725,38725.0,MIDCPNIFTY24JUL9600CE,,1633.9,2024-07-29,9600.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|38727,38727.0,MIDCPNIFTY24JUL9600PE,,20.65,2024-07-29,9600.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|38805,38805.0,MIDCPNIFTY24JUL12875CE,,,2024-07-29,12875.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|38806,38806.0,MIDCPNIFTY24JUL12875PE,,,2024-07-29,12875.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|38822,38822.0,MIDCPNIFTY24JUL9700CE,,1541.8,2024-07-29,9700.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|38855,38855.0,BANKNIFTY24JUL39500CE,,8525.2,2024-07-31,39500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|38856,38856.0,BANKNIFTY24JUL39500PE,,16.75,2024-07-31,39500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|38859,38859.0,BANKNIFTY24JUL40000CE,,10550.0,2024-07-31,40000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|38860,38860.0,BANKNIFTY24JUL40000PE,,15.9,2024-07-31,40000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|38877,38877.0,MIDCPNIFTY24JUL9700PE,,26.75,2024-07-29,9700.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|38919,38919.0,MIDCPNIFTY24JUL9800CE,,1451.05,2024-07-29,9800.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|38920,38920.0,MIDCPNIFTY24JUL9800PE,,34.2,2024-07-29,9800.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|38966,38966.0,MIDCPNIFTY24JUL9900CE,,1361.95,2024-07-29,9900.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|38973,38973.0,MIDCPNIFTY24JUL9900PE,,43.3,2024-07-29,9900.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39006,39006.0,BANKNIFTY24JUL40500CE,,8510.15,2024-07-31,40500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|39007,39007.0,BANKNIFTY24JUL40500PE,,15.95,2024-07-31,40500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|39008,39008.0,BANKNIFTY24JUL41000CE,,9500.0,2024-07-31,41000.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|39009,39009.0,BANKNIFTY24JUL41000PE,,29.0,2024-07-31,41000.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|39010,39010.0,BANKNIFTY24JUL41500CE,,7562.75,2024-07-31,41500.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|39011,39011.0,BANKNIFTY24JUL41500PE,,32.0,2024-07-31,41500.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|39020,39020.0,MIDCPNIFTY24JUL9975CE,,1296.3,2024-07-29,9975.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39039,39039.0,MIDCPNIFTY24JUL9975PE,,51.25,2024-07-29,9975.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39040,39040.0,MIDCPNIFTY24JUL10000CE,,1274.65,2024-07-29,10000.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39041,39041.0,MIDCPNIFTY24JUL10000PE,,54.2,2024-07-29,10000.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39042,39042.0,MIDCPNIFTY24JUL10025CE,,1253.1,2024-07-29,10025.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39046,39046.0,MIDCPNIFTY24JUL10025PE,,57.2,2024-07-29,10025.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39047,39047.0,MIDCPNIFTY24JUL10050CE,,1231.75,2024-07-29,10050.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39054,39054.0,MIDCPNIFTY24JUL10050PE,,60.4,2024-07-29,10050.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39055,39055.0,MIDCPNIFTY24JUL10075CE,,1210.5,2024-07-29,10075.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39075,39075.0,BANKNIFTY24JUN43800CE,,5549.85,2024-06-26,43800.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|39076,39076.0,BANKNIFTY24JUN43800PE,,3.4,2024-06-26,43800.0,0.05,15.0,OPTIDX,PE,NSE_FO
NSE_FO|39107,39107.0,MIDCPNIFTY24JUL10075PE,,63.7,2024-07-29,10075.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39108,39108.0,MIDCPNIFTY24JUL10100CE,,1189.4,2024-07-29,10100.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39109,39109.0,MIDCPNIFTY24JUL10100PE,,67.15,2024-07-29,10100.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39111,39111.0,MIDCPNIFTY24JUL10125CE,,1168.4,2024-07-29,10125.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39122,39122.0,MIDCPNIFTY24JUL10125PE,,70.7,2024-07-29,10125.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39123,39123.0,MIDCPNIFTY24JUL10150CE,,1147.6,2024-07-29,10150.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39133,39133.0,MIDCPNIFTY24JUL10150PE,,74.45,2024-07-29,10150.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39147,39147.0,MIDCPNIFTY24JUL10175CE,,1126.95,2024-07-29,10175.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39165,39165.0,MIDCPNIFTY24JUL10175PE,,78.35,2024-07-29,10175.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39166,39166.0,MIDCPNIFTY24JUL10200CE,,1106.4,2024-07-29,10200.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39169,39169.0,MIDCPNIFTY24JUL10200PE,,82.35,2024-07-29,10200.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39170,39170.0,MIDCPNIFTY24JUL10225CE,,1086.05,2024-07-29,10225.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39173,39173.0,MIDCPNIFTY24JUL10225PE,,86.55,2024-07-29,10225.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39174,39174.0,MIDCPNIFTY24JUL10250CE,,1065.85,2024-07-29,10250.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39175,39175.0,MIDCPNIFTY24JUL10250PE,,90.9,2024-07-29,10250.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39176,39176.0,MIDCPNIFTY24JUL10275CE,,1045.8,2024-07-29,10275.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39179,39179.0,MIDCPNIFTY24JUL10275PE,,95.4,2024-07-29,10275.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39180,39180.0,MIDCPNIFTY24JUL10300CE,,1025.95,2024-07-29,10300.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39181,39181.0,MIDCPNIFTY24JUL10300PE,,100.1,2024-07-29,10300.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39182,39182.0,MIDCPNIFTY24JUL10325CE,,1006.25,2024-07-29,10325.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39183,39183.0,MIDCPNIFTY24JUL10325PE,,104.95,2024-07-29,10325.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39184,39184.0,MIDCPNIFTY24JUL10350CE,,986.7,2024-07-29,10350.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39185,39185.0,MIDCPNIFTY24JUL10350PE,,109.95,2024-07-29,10350.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39186,39186.0,MIDCPNIFTY24JUL10375CE,,967.35,2024-07-29,10375.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39187,39187.0,MIDCPNIFTY24JUL10375PE,,115.15,2024-07-29,10375.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39188,39188.0,MIDCPNIFTY24JUL10400CE,,948.2,2024-07-29,10400.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39189,39189.0,MIDCPNIFTY24JUL10400PE,,120.55,2024-07-29,10400.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39190,39190.0,MIDCPNIFTY24JUL10425CE,,929.2,2024-07-29,10425.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39191,39191.0,MIDCPNIFTY24JUL10425PE,,126.1,2024-07-29,10425.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39192,39192.0,MIDCPNIFTY24JUL10450CE,,910.4,2024-07-29,10450.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39193,39193.0,MIDCPNIFTY24JUL10450PE,,131.85,2024-07-29,10450.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39194,39194.0,MIDCPNIFTY24JUL10475CE,,891.8,2024-07-29,10475.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39195,39195.0,MIDCPNIFTY24JUL10475PE,,137.75,2024-07-29,10475.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39198,39198.0,MIDCPNIFTY24JUL10500CE,,873.35,2024-07-29,10500.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39199,39199.0,MIDCPNIFTY24JUL10500PE,,143.9,2024-07-29,10500.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39200,39200.0,MIDCPNIFTY24JUL10525CE,,855.5,2024-07-29,10525.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39201,39201.0,MIDCPNIFTY24JUL10525PE,,150.6,2024-07-29,10525.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39203,39203.0,MIDCPNIFTY24JUL10550CE,,837.45,2024-07-29,10550.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39207,39207.0,MIDCPNIFTY24JUL10550PE,,157.05,2024-07-29,10550.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39208,39208.0,MIDCPNIFTY24JUL10575CE,,819.6,2024-07-29,10575.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39209,39209.0,MIDCPNIFTY24JUL10575PE,,163.75,2024-07-29,10575.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39213,39213.0,MIDCPNIFTY24JUL10600CE,,801.45,2024-07-29,10600.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39215,39215.0,MIDCPNIFTY24JUL10600PE,,232.4,2024-07-29,10600.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39216,39216.0,MIDCPNIFTY24JUL10625CE,,784.05,2024-07-29,10625.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39217,39217.0,MIDCPNIFTY24JUL10625PE,,177.3,2024-07-29,10625.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39218,39218.0,MIDCPNIFTY24JUL10650CE,,766.85,2024-07-29,10650.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39219,39219.0,MIDCPNIFTY24JUL10650PE,,184.65,2024-07-29,10650.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39220,39220.0,MIDCPNIFTY24JUL10675CE,,749.85,2024-07-29,10675.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39221,39221.0,MIDCPNIFTY24JUL10675PE,,192.2,2024-07-29,10675.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39222,39222.0,MIDCPNIFTY24JUL10700CE,,733.05,2024-07-29,10700.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39223,39223.0,MIDCPNIFTY24JUL10700PE,,199.95,2024-07-29,10700.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39224,39224.0,MIDCPNIFTY24JUL10725CE,,716.45,2024-07-29,10725.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39227,39227.0,MIDCPNIFTY24JUL10725PE,,207.95,2024-07-29,10725.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39228,39228.0,MIDCPNIFTY24JUL10750CE,,700.1,2024-07-29,10750.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39229,39229.0,MIDCPNIFTY24JUL10750PE,,216.1,2024-07-29,10750.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39230,39230.0,MIDCPNIFTY24JUL10775CE,,683.95,2024-07-29,10775.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39231,39231.0,MIDCPNIFTY24JUL10775PE,,224.5,2024-07-29,10775.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39233,39233.0,MIDCPNIFTY24JUL10800CE,,668.0,2024-07-29,10800.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39234,39234.0,MIDCPNIFTY24JUL10800PE,,233.15,2024-07-29,10800.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39235,39235.0,MIDCPNIFTY24JUL10825CE,,652.3,2024-07-29,10825.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39236,39236.0,MIDCPNIFTY24JUL10825PE,,242.0,2024-07-29,10825.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39237,39237.0,MIDCPNIFTY24JUL10850CE,,636.8,2024-07-29,10850.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39238,39238.0,MIDCPNIFTY24JUL10850PE,,251.05,2024-07-29,10850.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39241,39241.0,MIDCPNIFTY24JUL10875CE,,621.55,2024-07-29,10875.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39242,39242.0,MIDCPNIFTY24JUL10875PE,,260.35,2024-07-29,10875.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39248,39248.0,MIDCPNIFTY24JUL10900CE,,606.5,2024-07-29,10900.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39249,39249.0,MIDCPNIFTY24JUL10900PE,,269.85,2024-07-29,10900.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39250,39250.0,MIDCPNIFTY24JUL10925CE,,591.7,2024-07-29,10925.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39251,39251.0,MIDCPNIFTY24JUL10925PE,,279.55,2024-07-29,10925.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39260,39260.0,MIDCPNIFTY24JUL10950CE,,577.1,2024-07-29,10950.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39261,39261.0,MIDCPNIFTY24JUL10950PE,,289.55,2024-07-29,10950.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39262,39262.0,MIDCPNIFTY24JUL10975CE,,562.75,2024-07-29,10975.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39263,39263.0,MIDCPNIFTY24JUL10975PE,,299.7,2024-07-29,10975.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39264,39264.0,MIDCPNIFTY24JUL11000CE,,318.6,2024-07-29,11000.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39265,39265.0,MIDCPNIFTY24JUL11000PE,,310.15,2024-07-29,11000.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39268,39268.0,MIDCPNIFTY24JUL11025CE,,534.7,2024-07-29,11025.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39269,39269.0,MIDCPNIFTY24JUL11025PE,,320.8,2024-07-29,11025.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39271,39271.0,MIDCPNIFTY24JUL11050CE,,521.05,2024-07-29,11050.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39272,39272.0,MIDCPNIFTY24JUL11050PE,,331.65,2024-07-29,11050.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39294,39294.0,MIDCPNIFTY24JUL11075CE,,507.6,2024-07-29,11075.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39295,39295.0,MIDCPNIFTY24JUL11075PE,,342.75,2024-07-29,11075.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39297,39297.0,MIDCPNIFTY24JUL11100CE,,494.4,2024-07-29,11100.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39301,39301.0,MIDCPNIFTY24JUL11100PE,,150.0,2024-07-29,11100.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39306,39306.0,MIDCPNIFTY24JUL11125CE,,481.4,2024-07-29,11125.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39308,39308.0,MIDCPNIFTY24JUL11125PE,,365.65,2024-07-29,11125.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39314,39314.0,MIDCPNIFTY24JUL11150CE,,765.0,2024-07-29,11150.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39315,39315.0,MIDCPNIFTY24JUL11150PE,,377.45,2024-07-29,11150.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39318,39318.0,MIDCPNIFTY24JUL11175CE,,456.1,2024-07-29,11175.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39319,39319.0,MIDCPNIFTY24JUL11175PE,,389.45,2024-07-29,11175.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39331,39331.0,MIDCPNIFTY24JUL11200CE,,443.75,2024-07-29,11200.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39333,39333.0,MIDCPNIFTY24JUL11200PE,,401.65,2024-07-29,11200.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39334,39334.0,MIDCPNIFTY24JUL11225CE,,431.65,2024-07-29,11225.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39335,39335.0,MIDCPNIFTY24JUL11225PE,,414.1,2024-07-29,11225.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39348,39348.0,MIDCPNIFTY24JUL11250CE,,419.8,2024-07-29,11250.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39349,39349.0,MIDCPNIFTY24JUL11250PE,,426.8,2024-07-29,11250.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39364,39364.0,MIDCPNIFTY24JUL11275CE,,408.2,2024-07-29,11275.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39365,39365.0,MIDCPNIFTY24JUL11275PE,,439.75,2024-07-29,11275.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39372,39372.0,MIDCPNIFTY24JUL11300CE,,396.75,2024-07-29,11300.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39373,39373.0,MIDCPNIFTY24JUL11300PE,,452.85,2024-07-29,11300.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39374,39374.0,MIDCPNIFTY24JUL11325CE,,385.6,2024-07-29,11325.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39378,39378.0,MIDCPNIFTY24JUL11325PE,,207.1,2024-07-29,11325.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39379,39379.0,MIDCPNIFTY24JUL11350CE,,374.65,2024-07-29,11350.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39380,39380.0,MIDCPNIFTY24JUL11350PE,,479.85,2024-07-29,11350.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39381,39381.0,MIDCPNIFTY24JUL11375CE,,459.85,2024-07-29,11375.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39382,39382.0,MIDCPNIFTY24JUL11375PE,,493.65,2024-07-29,11375.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39385,39385.0,MIDCPNIFTY24JUL11400CE,,353.4,2024-07-29,11400.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39386,39386.0,MIDCPNIFTY24JUL11400PE,,141.0,2024-07-29,11400.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39387,39387.0,MIDCPNIFTY24JUL11425CE,,343.1,2024-07-29,11425.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39394,39394.0,MIDCPNIFTY24JUL11425PE,,521.95,2024-07-29,11425.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39395,39395.0,MIDCPNIFTY24JUL11450CE,,333.05,2024-07-29,11450.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39396,39396.0,MIDCPNIFTY24JUL11450PE,,536.45,2024-07-29,11450.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39405,39405.0,MIDCPNIFTY24JUL11475CE,,595.65,2024-07-29,11475.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39406,39406.0,MIDCPNIFTY24JUL11475PE,,551.1,2024-07-29,11475.0,0.05,50.0,OPTIDX,PE,NSE_FO
NSE_FO|39408,39408.0,BANKNIFTY24JUN43900CE,,5452.6,2024-06-26,43900.0,0.05,15.0,OPTIDX,CE,NSE_FO
NSE_FO|39409,39409.0,MIDCPNIFTY24JUL11500CE,,181.3,2024-07-29,11500.0,0.05,50.0,OPTIDX,CE,NSE_FO
NSE_FO|39410,39410.0,MIDCPNIFTY24JUL11500PE,,566.05,2024-07-29,11500.0,0.05,50.0,OPTIDX,PE,NSE_FO
